Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Physics,What is the formula used to calculate force?,F=ma,E=mc²,P=mv,W=Fd
Physics,What is the term for the amount of matter in an object?,Mass,Weight,Volume,Density
Physics,What is the law of conservation of energy?,Energy cannot be created or destroyed| only transformed from one form to another.,Force equals mass times acceleration.,Every action has an equal and opposite reaction.,Acceleration is directly proportional to the force applied.
Physics,What is the equation for calculating density?,Density=mass/volume,Density=mass×volume,Density=volume/mass,Density=force/area
Physics,What is the distance traveled per unit time called?,Speed,Velocity,Acceleration,Force
Physics,What is the unit for frequency?,Hertz,Watt,Joule,Volt
Physics,What is the term for the amount of energy needed to remove an electron from an atom?,Ionization energy,Electro negativity,Atomic radius,Electron affinity
Physics,What is the equation for calculating work?,Force x distance,Distance x Time,Velocity x Time,Acceleration x Mass
Physics,What is the term for the force exerted by a magnetic field on a current-carrying wire?,Lorentz force,Coulomb force,Gravitational force,Electromagnetic force
Physics,What is the equation for calculating density?,density=mass/volume,density=force/acceleration,density=power/time,density=work/energy
Physics,What is the unit of electrical potential difference?,Volt,Ampere,Ohm,Coulomb
Physics,What is the formula for calculating kinetic energy?,1/2mv^2,mv^2,2mv^2,m^2v
Physics,What is the speed of light?,299|792|458 meters per second,10 meters per second,1|000 meters per second,500|000 meters per second
Physics,What is the term for the energy of position or configuration?,Potential energy,Kinetic energy,Thermal energy,Electrical energy
Physics,What is the term for the resistance of an object to changes in its rotational motion?,Moment of inertia,Angular momentum,Angular velocity,Angular acceleration
Physics,What is the formula for acceleration?,a=F/m,a=F/d,a=P/t,a=E/t
Physics,What is the term for the product of an object's mass and velocity?,Momentum,Force,Energy,Power
Physics,What is the term for the energy per unit charge in a circuit?,Voltage,Current,Resistor,Capacitance
Physics,What is the SI unit of force?,Newton,Joule,Watt,Pascal
Physics,What is the unit for electric potential energy?,Volt,Joule,Ampere,Watt
Physics,What is the formula for gravitational force?,Fg=G(m₁m₂/r²),Fg=G(m₁+m₂/r²),Fg=G(m₁m₂r²),Fg=G(m₁-m₂/r²)
Physics,What is the formula for pressure?,P=F/A,P=F/V,P=F/M,P=F/D
Physics,What is the equation for calculating velocity?,Distance/Time,Mass x Acceleration,Force x Distance,Work/Time
Physics,What is the unit for measuring acceleration?,m/s2,Meters per second,Newtons,Joules
Physics,What is the term for the rate at which an object changes its velocity?,Acceleration,Velocity,Momentum,Force
Physics,What is the unit for energy?,Joule,Newton,Meter,Volt
Physics,What is the name for the force that opposes motion in fluids (liquids and gases)?,Drag,Lift,Thrust,Gravity
Physics,What is the equation for calculating force?,mass x acceleration,velocity x time,work/time,distance/time
Physics,What is the force that pulls all objects towards the center of the Earth?,Gravity,Electromagnetic,Nuclear,Friction
Physics,What is the term for the resistance to motion of an object in a fluid?,Drag,Lift,Thrust,Gravity
Physics,What is the scientific term for the bending of light waves around an object?,Diffraction,Reflection,Refraction,Absorption
Physics,What is Newton's first law also known as?,Law of Inertia,Law of Gravity,Law of Motion,Law of Thermodynamics
Physics,What is the term for the force of attraction between two objects?,Gravity,Magnetic force,Electrostatic force,Nuclear force
Physics,What is the unit for measuring power?,Watt,Joule,Newton,Amp
Physics,What is the term for the energy used to move an object against a force?,Work,Power,Force,Torque
Physics,What is the unit for electric current?,Ampere,Volt,Ohm,Watt
Physics,What is the force that opposes motion between two surfaces in contact?,Friction,Gravity,Magnetism,Tension
Physics,What is the formula for density?,D=m/v,D=F/A,D=P/T,D=T/m
Physics,What is the speed of light?,299|792|458 m/s,100|000|000 m/s,200|000|000 m/s,500|000|000 m/s
Physics,What is the formula for calculating work?,Work = force × distance,Work = mass × acceleration,Work = power × time,Work = energy × time
Physics,What is the formula for torque?,Torque = force x distance,Torque = mass x acceleration,Torque = power/time,Torque = density x volume
Physics,What is the formula for work?,W = F * d * cos(theta),W = m * g * h,W = P * t,W = E * t
Physics,What is Newton's first law of motion?,An object at rest stays at rest| and an object in motion stays in motion with the same speed and in the same direction| unless acted upon by an unbalanced force.,Force equals mass times acceleration.,For every action| there is an equal and opposite reaction.,None of the above
Physics,What is the unit of resistance?,Ohm,Ampere,Coulomb,Volt
Physics,What is the formula for capacitance?,C=Q/V,C=V/Q,C=Q+V,C=Q*V
Physics,What is the formula for Ohm's law?,V=IR,V=R/I,V=I/R,V=I+R
Physics,What is the unit of measure for force?,Newtons,Joules,Amps,Watts
Physics,What is the unit of power?,Watt,Joule,Newton,Hertz
Physics,What is the SI unit of capacitance?,Farad,Watt,Joule,Pascal
Physics,What is the SI unit of resistance?,Ohm,Watt,Joule,Pascal
Physics,What type of energy is stored in fossil fuels?,Chemical,Mechanical,Thermal,Electrical
Physics,What is the speed of light in vacuum?,299|792|458 m/s,300|000|000 m/s,290|000|000 m/s,310|000|000 m/s
Physics,What is the SI unit of electric potential difference?,Volt,Watt,Joule,Pascal
Physics,What is the formula for electric potential difference?,V=W/Q,V=Q/W,V=W-Q,V=W+Q
Physics,What is the formula for calculating power?,Power = work ÷ time,Power = force × distance,Power = energy × time,Power = mass × acceleration
Physics,What is the formula for calculating momentum?,Momentum = mass × velocity,Momentum = force × acceleration,Momentum = energy ÷ time,Momentum = work ÷ time
Physics,What is the formula for resistance?,R=V/I,R=I/V,R=V+I,R=V*I
Physics,What is the formula for frequency?,f=1/T,f=T/1,f=2T,f=1/2T
Physics,What is the formula for calculating velocity?,Velocity = distance ÷ time taken,Velocity = force ÷ mass,Velocity = power × time,Velocity = acceleration × time taken
Physics,What is the formula for calculating velocity?,Velocity = Distance/Time,Velocity = Time/Distance,Velocity = Mass x Acceleration,Velocity = Energy x Power
Physics,What is the difference between a scalar and a vector?,A scalar has only magnitude| while a vector has both magnitude and direction,A vector has only magnitude| while a scalar has both magnitude and direction,Scalars and vectors are the same thing,Scalars and vectors cannot be measured
Physics,What is the name of the process by which light is bent when passing from one medium to another?,Refraction,Reflection,Diffraction,Interference
Physics,What is the formula for calculating pressure?,Pressure = force ÷ area,Pressure = power ÷ time,Pressure = energy ÷ time,Pressure = work ÷ distance
Physics,What is the name of the particle that carries electric charge?,Electron,Proton,Neutron,Photon
Physics,What is the difference between a conductor and an insulator?,A conductor allows electricity to flow easily| while an insulator does not,An insulator allows electricity to flow easily| while a conductor does not,Conductors and insulators are the same thing,Conductors and insulators cannot be differentiated
Physics,What is the principle of conservation of energy?,Energy cannot be created or destroyed| only transferred or transformed,Energy can be created or destroyed,Energy can only be transferred,Energy can only be transformed
Physics,What is the name of the force that causes charged objects to attract or repel each other?,Electromagnetic force,Gravity,Strong nuclear force,Weak nuclear force
Physics,What is the formula for calculating force?,Force = mass × acceleration,Force = power ÷ time,Force = energy ÷ time,Force = work ÷ distance
Physics,What is the difference between potential energy and kinetic energy?,Potential energy is stored energy| while kinetic energy is energy in motion,Kinetic energy is stored energy| while potential energy is energy in motion,Potential energy and kinetic energy are the same thing,Potential energy and kinetic energy cannot be measured
Physics,What is the name of the principle that states that the total momentum of a system remains constant if no external forces act on the system?,Conservation of momentum,Conservation of energy,Law of gravitation,Principle of least action
Physics,What is the formula for calculating energy?,Energy = power × time,Energy = force × distance,Energy = mass × acceleration,Energy = work ÷ time
Physics,What is the difference between a wave and a particle?,A wave is a disturbance that travels through a medium| while a particle has mass and occupies space,A particle is a disturbance that travels through a medium| while a wave has mass and occupies space,Waves and particles are the same thing,Waves and particles cannot be measured
Physics,What is the SI unit of force?,Newton,Meter,Second,Kilogram
Physics,What is the unit of electric current?,Ampere,Ohm,Watt,Volt
Physics,What is the SI unit of frequency?,Hertz,Watt,Joule,Pascal
Physics,What is the SI unit of electric current?,Ampere,Watt,Joule,Pascal
Physics,What is the formula for electric current?,I=Q/t,I=t/Q,I=Q+t,I=Q-t
Physics,What is the formula for calculating work?,Work = Force x Distance,Work = Mass x Velocity,Work = Energy x Power,Work = Pressure x Volume
Physics,What is the momentum of an object with mass 2 kg moving at a velocity of 3 m/s?,6 kg⋅m/s,2 kg⋅m/s,3 kg⋅m/s,5 kg⋅m/s
Physics,What is the unit of measure for energy?,Joules,Newtons,Meters,Seconds
Physics,What is the unit of measure for electric current?,Amps,Volts,Ohms,Watts
Physics,What is the kinetic energy of a 2 kg object moving at 4 m/s?,16 J,4 J,32 J,8 J
Physics,What is the formula for acceleration?,a=(vfinal-vinitial)/t,a=(vfinal+vinitial)/t,a=vfinal-vinitial,a=vfinal*vinitial/t
Physics,What is the formula for velocity?,v=d/t,v=t/d,v=d+t,v=d-t
Physics,What is the name for the unit of measure for electrical resistance?,Ohms,Amps,Volts,Watts
Physics,What is the SI unit of force?,Newton,Watt,Joule,Pascal
Physics,What is the formula for calculating acceleration?,Acceleration = change in velocity ÷ time taken,Acceleration = force × mass,Acceleration = distance ÷ time taken,Acceleration = work ÷ time taken
Physics,What is the formula for speed?,s=d/t,s=t/d,s=d+t,s=d-t
Physics,What is the formula for time?,t=d/s,t=s/d,t=s+d,t=d-s
Physics,What is the formula for gravitational force?,F = G * (m1 * m2)/r^2,F = m*a,F = m*g,F = k*x
Physics,What is the SI unit for pressure?,Pascal,Watt,Joule,Newton
Physics,What is the formula for kinetic energy?,KE = (1/2) * m * v^2,KE = m * g * h,KE = F * d,KE = (1/2) * k * x^2
Physics,What is the force that opposes motion called?,Friction,Gravity,Momentum,Inertia
Physics,What is the speed of light?,299|792|458 m/s,250|000|000 m/s,350|000|000 m/s,450|000|000 m/s
Physics,What is the equation for acceleration?,a = (v_f - v_i)/t,a = F/m,a = d/t^2,a = v^2/r
Physics,What is the formula for force?,F=ma,F=m+a,F=m/a,F=a/m
Physics,What is the formula for calculating acceleration?,Acceleration = (Final Velocity - Initial Velocity) / Time,Acceleration = Force / Mass,Acceleration = Work / Time,Acceleration = Power / Time
Physics,What is the SI unit of potential energy?,Joule,Watt,Newton,Pascal
Physics,What is the formula for work?,W=F*d,W=F/d,W=F-d,W=F+d
Physics,What is the SI unit of work?,Joule,Watt,Newton,Pascal
Physics,What is the formula for potential energy?,PE=mgh,PE=mg/h,PE=g/mh,PE=gmh
Physics,What is the force that causes objects to fall towards the Earth called?,Gravity,Friction,Momentum,Inertia
